hq,ssoid,srvid,phone,BillAmount,instance
Dungarpur,583,1216,7641229705,391.1463282589561,1
Dungarpur,731,1220,9106470251,1056.0488270384392,1
Dungarpur,847,1222,7425301638,647.4557245297294,1
Dungarpur,18,1214,7183723794,819.7450076213654,1
Dungarpur,115,1216,8816409797,918.2642148345238,1
Dungarpur,64,1222,9732982981,995.0689153288776,1
Dungarpur,596,1216,7927835532,753.6613707681864,1
Dungarpur,578,1219,8089520872,110.36440033378636,1
Dungarpur,728,1219,9826225000,477.2739425863951,1
Dungarpur,888,1214,8939936786,742.7961523557175,1
Dungarpur,801,1220,8945242449,2.802535084745869,1
Dungarpur,213,1222,9789823681,368.61109967375796,1
Dungarpur,176,1220,7264724106,388.5344624271794,1
Dungarpur,676,1222,9860902550,486.6180661481656,1
Dungarpur,437,1907,7133297097,828.5944730031977,1
Dungarpur,932,1216,7179627862,975.3873111358614,1
Dungarpur,676,1214,7614079019,395.0005322531847,1
Dungarpur,847,1216,7439451153,1260.742691471585,1
Dungarpur,847,1216,9099027570,75.53990516959378,1
Dungarpur,820,1222,7269235614,920.6173742505397,1
Dungarpur,830,1214,9764151838,1277.5790077703787,1
Dungarpur,132,1222,7739073815,1207.3388568052321,1
Dungarpur,17,1907,9928019066,169.1246865764147,1
Dungarpur,53,1222,9499137872,329.98136817817925,1
Dungarpur,729,1907,7306619750,1271.1211233125737,1
Dungarpur,323,1222,8393433146,997.4988093269674,1
Dungarpur,657,1214,9360912765,1171.952579299552,1
Dungarpur,80,1219,8482165440,198.33394846254075,1
Dungarpur,319,1219,8091143397,1141.7907426690415,1
Dungarpur,491,1219,8024886221,641.2863669309952,1
Dungarpur,202,1220,8383285735,1264.7174275211282,1
Dungarpur,328,1907,7171657634,1102.6785862866268,1
Dungarpur,7,1222,8610773637,520.834035138161,1
Dungarpur,444,1214,9725753815,1131.8543576796558,1
Dungarpur,305,1222,9425999547,119.28472563442305,1
Dungarpur,902,1216,8063974698,609.0384343840635,1
Dungarpur,605,1216,8663944829,740.5165020858274,1
Dungarpur,891,1222,7181590866,279.06049904369524,1
Dungarpur,546,1220,9152268157,262.7969907034346,1
Dungarpur,115,1220,9424489087,314.4866121212025,1
Dungarpur,507,1907,9391444350,411.0999503149242,1
Dungarpur,305,1214,8508941741,1321.2043947542365,1
Dungarpur,670,1907,8482165440,818.1238257277226,1
Dungarpur,676,1219,7794499576,725.1182103859903,1
Dungarpur,323,1216,7839889926,862.3672196261482,1
Dungarpur,101,1216,9401040911,1226.7403797457519,1
Dungarpur,794,1907,8298101864,85.55161630539939,1
Dungarpur,880,1907,7559927098,1170.0306837900912,1
Dungarpur,637,1214,9517967777,354.7409754264573,1
Dungarpur,271,1222,9424489087,160.30804418241243,1
Dungarpur,259,1214,7580739523,994.2435711868989,1
Dungarpur,670,1222,8476485097,522.1067901672051,1
Dungarpur,180,1219,7253515411,687.9610561090266,1
Dungarpur,12,1214,9439399038,322.7795649348125,1
Dungarpur,991,1216,7847571288,58.02782544389115,1
Dungarpur,12,1216,8119067617,509.0701613875795,1
Dungarpur,880,1222,9257325840,733.7367750619276,1
Dungarpur,275,1907,7396291155,474.5180394564466,1
Dungarpur,830,1216,9510111400,742.3222165918457,1
Dungarpur,7,1220,7140452800,1291.9101208780912,1
Dungarpur,181,1907,9358405253,1179.7045467425407,1
Dungarpur,983,1219,8610773637,206.56807941484323,1
Dungarpur,599,1220,8603615746,295.4030270539762,1
Dungarpur,728,1220,8324191144,36.83799795513477,1
Dungarpur,117,1216,9850942732,562.32117428075,1
Dungarpur,802,1219,7396291155,1062.021846964384,1
Dungarpur,325,1907,7673212705,476.93676107612663,1
Dungarpur,399,1220,9789238657,631.7401825183846,1
Dungarpur,176,1219,7779359385,1312.9991745802936,1
Dungarpur,820,1219,7154907404,1165.3310547733076,1
Dungarpur,507,1214,8190366524,982.0697158230487,1
Dungarpur,849,1220,7872212267,84.09677326492135,1
Dungarpur,983,1222,9752243738,133.50657497603478,1
Dungarpur,323,1907,9425999547,701.0283470110916,1
Dungarpur,564,1219,9923460723,680.6269069481683,1
Dungarpur,503,1220,9816396830,187.89379329926297,1
Dungarpur,327,1219,7233974778,1106.2447950485782,1
Dungarpur,80,1219,7970885261,1038.4152954900426,1
Dungarpur,995,1220,9424489087,568.3690473544993,1
Dungarpur,437,1220,7678893222,1027.9317511635336,1
Dungarpur,117,1222,7245873443,1057.0121000018605,1
Dungarpur,608,1222,8504991617,1145.546814927976,1
Dungarpur,319,1220,8858614635,1237.881283784506,1
Dungarpur,369,1907,9553976999,1143.406534038837,1
Dungarpur,441,1907,8859403274,993.5689954060368,1
Dungarpur,759,1220,7680871252,114.24660179652474,1
Dungarpur,53,1220,7039686295,1062.652650869158,1
Dungarpur,101,1216,7563555189,348.6074563076557,1
Dungarpur,319,1907,7396291155,721.1158398306602,1
Dungarpur,507,1220,9011891765,719.475507487252,1
Dungarpur,888,1907,7073210320,526.1341032240554,1
Dungarpur,564,1219,8940205467,1259.800376002852,1
Dungarpur,759,1220,9323791738,314.034811519532,1
Dungarpur,80,1219,8682118611,841.1536788751926,1
Dungarpur,983,1219,7914023477,701.284908810711,1
Dungarpur,80,1220,8472162975,789.6033677002107,1
Dungarpur,789,1907,9119169635,894.6860912536752,1
Dungarpur,18,1907,9951968410,1294.642088375544,1
Dungarpur,275,1907,8393433146,526.4325537807568,1
Dungarpur,752,1907,9425999547,417.00261774849326,1
Dungarpur,325,1907,8367684736,947.3539433309135,1
Dungarpur,323,1214,8298101864,364.2238240765162,1
Dungarpur,181,1216,7847571288,885.220846286555,1
Dungarpur,995,1907,8719335616,74.25462334062186,1
Dungarpur,794,1907,8674677010,196.03955702930034,1
Dungarpur,437,1216,9069242824,758.0261522224425,1
Dungarpur,983,1907,8448158137,294.1560127131269,1
Dungarpur,441,1219,7825544610,1173.7372651123324,1
Dungarpur,635,1222,7389828775,836.2079965208497,1
Dungarpur,849,1214,9533960621,224.1520102945026,1
Dungarpur,399,1214,9409556125,202.4980398439111,1
Dungarpur,18,1220,9989236625,1075.7188141446572,1
Dungarpur,999,1216,7669345844,534.1651361699223,1
Dungarpur,275,1219,8506647045,883.4679759888286,1
Dungarpur,546,1222,8870393011,1290.6250549742747,1
Dungarpur,319,1219,9919851264,1294.1693982383672,1
Dungarpur,802,1216,9951968410,1252.394012977388,1
Dungarpur,180,1222,9989236625,838.8991423114685,1
Dungarpur,323,1220,7357500369,663.4443588653709,1
Dungarpur,991,1222,8504991617,973.4152340641783,1
Dungarpur,507,1219,9099027570,727.1388945485189,1
Dungarpur,977,1214,9550031347,81.68685756762626,1
Dungarpur,64,1220,9955128702,622.7947358741939,1
Dungarpur,546,1214,7872212267,844.3878603957721,1
Dungarpur,940,1220,9170278920,1261.5259794188696,1
Dungarpur,399,1216,9559863925,532.7561836615548,1
Dungarpur,305,1214,9065840502,1093.6140099793433,1
Dungarpur,847,1214,9724060913,414.606130482196,1
Dungarpur,847,1219,9967154031,564.1674477126495,1
Dungarpur,791,1907,9930353235,944.5230695308513,1
Dungarpur,275,1220,7894414335,1009.8925793501121,1
Dungarpur,64,1222,9340844710,317.01917791908,1
Dungarpur,187,1219,8537356981,1356.0110856057017,1
Dungarpur,503,1220,8295009710,445.1007923588547,1
Dungarpur,64,1220,9550031347,522.9045169458517,1
Dungarpur,319,1222,7425301638,557.3468779056653,1
Dungarpur,319,1907,8368005527,413.4356092716596,1
Dungarpur,17,1907,9995738897,682.4799105990315,1
Dungarpur,519,1219,7563555189,82.6186515065465,1
Dungarpur,399,1214,8765856603,210.94009064426086,1
Dungarpur,180,1907,8086521826,1139.8497431708763,1
Dungarpur,670,1907,8108857380,612.0538101958012,1
Dungarpur,940,1219,7535784467,200.12889752292824,1
Dungarpur,789,1216,8682118611,652.0408947214902,1
Dungarpur,802,1219,7362553485,225.9098676502109,1
Dungarpur,176,1220,7734686398,118.59267414064671,1
Dungarpur,578,1219,7408998709,873.9361570324912,1
Dungarpur,99,1220,9725753815,272.8441561676465,1
Dungarpur,583,1220,9011891765,1215.8125663368357,1
Dungarpur,176,1220,9358405253,954.2764011789153,1
Dungarpur,176,1220,8828607920,547.2195711892642,1
Dungarpur,99,1216,7098511985,933.2351498834905,1
Dungarpur,132,1222,8041399895,872.2807040132477,1
Dungarpur,115,1907,9371388215,1125.2125001715845,1
Dungarpur,327,1216,9764754551,701.8561050348949,1
Dungarpur,115,1214,9518146987,113.37890818836549,1
Dungarpur,437,1216,8017820394,1356.4700866061187,1
Dungarpur,847,1214,9371388215,502.21688364462324,1
Dungarpur,323,1222,8804951276,432.3824466786147,1
Dungarpur,731,1220,7809193272,226.0694502286176,1
Dungarpur,115,1222,7523457405,854.0333897173035,1
Dungarpur,80,1907,8429853594,317.3890931678362,1
Dungarpur,991,1219,8804951276,624.2248745996177,1
Dungarpur,789,1220,8203781552,298.3653362522799,1
Dungarpur,12,1216,7275828865,810.0685464551143,1
Dungarpur,180,1907,7801586469,398.80508195736616,1
Dungarpur,180,1222,7025759301,565.0741497689246,1
Dungarpur,444,1222,7654917206,572.3754623408079,1
Dungarpur,275,1216,8053159005,1132.8857566402671,1
Dungarpur,605,1220,8164887267,918.6211418590336,1
Dungarpur,132,1222,8291346893,1071.4546606560407,1
Dungarpur,53,1219,9025085705,611.3027020363351,1
Dungarpur,891,1214,8608982024,752.0708740658639,1
Dungarpur,323,1214,7431449301,1024.748505251178,1
Dungarpur,271,1220,9989236625,813.210395212745,1
Dungarpur,80,1222,9377763368,483.8527492816837,1
Dungarpur,325,1907,9752243738,346.2402429124864,1
Dungarpur,635,1907,7630798018,824.3197609768946,1
Dungarpur,18,1220,8605557459,253.66831606632687,1
Dungarpur,891,1222,8920563567,557.7140290632004,1
Dungarpur,444,1216,9903475831,869.3669843412595,1
Dungarpur,328,1220,9533960621,309.62293767454383,1
Dungarpur,801,1907,8089520872,463.1929421062039,1
Dungarpur,670,1222,9928019066,923.1833193497399,1
Dungarpur,10,1219,7034496293,895.2745093717419,1
Dungarpur,880,1219,8057763677,1057.2189242497986,1
Dungarpur,281,1216,9789823681,343.4752465091645,1
Dungarpur,137,1219,8291346893,5.651430395984583,1
Dungarpur,10,1216,9732982981,796.0070653835121,1
Dungarpur,578,1220,9363148257,1312.2259272343306,1
Dungarpur,22,1216,9436011586,225.23914849915758,1
Dungarpur,101,1222,9377763368,456.43038461357577,1
Dungarpur,402,1219,9546302443,1128.9811135480195,1
Dungarpur,20,1214,8255064422,1062.0435778348299,1
Dungarpur,847,1220,7871961513,204.3116976478839,1
Dungarpur,519,1219,7163615806,626.3209890788025,1
Dungarpur,507,1219,9042171087,175.7696184055979,1
Dungarpur,564,1219,8719335616,41.5630498400102,1
Dungarpur,319,1216,8808353007,141.90889434950714,1
Dungarpur,132,1219,8053159005,163.0667147468156,1
Dungarpur,99,1220,7174798550,460.45504822753634,1
Dungarpur,20,1219,8732970220,1063.013985655417,1
Dungarpur,849,1214,9550031347,141.65236256384605,1
Dungarpur,830,1214,7034496293,317.24866274243226,1
Dungarpur,323,1214,8917796938,182.7934339268533,1
Dungarpur,115,1907,9497302030,605.7304104916253,1
Dungarpur,117,1907,8382428773,604.1094133658439,1
Dungarpur,596,1214,8021422438,968.6901035423008,1
Dungarpur,670,1220,9535703300,1148.000679033926,1
Dungarpur,584,1907,9396902984,727.6427160609051,1
Dungarpur,20,1220,8185061830,931.2036060797238,1
Dungarpur,849,1214,8985327892,1165.7009565402718,1
Dungarpur,519,1216,9598372848,489.75287388767777,1
Dungarpur,676,1219,9424489087,1028.4754504604257,1
Dungarpur,564,1214,8057763677,592.6306773444151,1
Dungarpur,441,1222,8748188996,1043.613801187026,1
Dungarpur,789,1222,8916301014,869.7391581635952,1
Dungarpur,880,1219,7096962928,1212.463303641815,1
Dungarpur,676,1214,8291346091,761.1650218212512,1
Dungarpur,599,1214,7990719035,175.14743700393987,1
Dungarpur,932,1220,7096197705,1340.708989294682,1
Dungarpur,991,1219,9497302030,1182.5619568562156,1
Dungarpur,584,1216,9567318231,553.5086911262404,1
Dungarpur,173,1214,7195766140,449.8611137981413,1
Dungarpur,273,1222,9106470251,1306.6142627957174,1
Dungarpur,507,1214,9439399038,874.7198202571908,1
Dungarpur,995,1216,7665751432,1212.0928746119832,1
Dungarpur,891,1216,7929231310,891.5699893057041,1
Dungarpur,325,1216,7824725263,669.288666782602,1
Dungarpur,635,1219,7847571288,504.86180835607496,1
Dungarpur,444,1220,9185083072,49.74434821382446,1
Dungarpur,399,1216,7090261883,297.6630363111864,1
Dungarpur,524,1219,8482165440,616.8727196558799,1
Dungarpur,995,1216,9340844710,731.2613411079849,1
Dungarpur,891,1222,9178062262,102.40623441761626,1
Dungarpur,323,1219,8605369917,745.9291247115607,1
Dungarpur,507,1222,8298101864,274.8730735372347,1
Dungarpur,319,1220,9651347189,266.1399134100602,1
Dungarpur,791,1219,9713373567,573.131868296576,1
Dungarpur,491,1907,7557860598,515.6721926824216,1
Dungarpur,99,1214,9381708988,30.56620612932337,1
Dungarpur,789,1214,7174798550,1256.9901498669446,1
Dungarpur,599,1222,9733524098,820.5807050144172,1
Dungarpur,888,1219,8190366524,217.19632417947582,1
Dungarpur,327,1216,8203781552,914.9260508948685,1
Dungarpur,437,1219,9967154031,1125.269841353847,1
Dungarpur,53,1214,7620514691,392.1059975277357,1
Dungarpur,507,1220,7640216035,452.80213409968525,1
Hanumangarh,117,1907,8269272150,45.797378321461615,1
Hanumangarh,601,1907,9646802090,91.24455645223259,1
Hanumangarh,999,1907,7098511985,22.95097246386031,1
Hanumangarh,940,1222,7406967169,65.19204353585445,1
Hanumangarh,676,1907,8867242970,176.44405662967938,1
Hanumangarh,259,1220,7306619750,186.65123014470643,1
Hanumangarh,524,1216,9323791738,23.033588184761378,1
Hanumangarh,402,1907,7755508968,170.1117242233348,1
Hanumangarh,524,1220,8367684736,28.96143490120191,1
Hanumangarh,657,1222,9114558875,69.18371989606159,1
Hanumangarh,681,1222,8828607920,175.87397315360832,1
Hanumangarh,281,1222,8808353007,155.10540848378653,1
Hanumangarh,402,1220,8164887267,91.81567320143671,1
Hanumangarh,729,1216,8444216918,131.41548455133946,1
Hanumangarh,977,1214,7535784467,53.535191716322494,1
Hanumangarh,991,1219,9546302443,187.0599950200378,1
Hanumangarh,983,1216,9384389033,64.81619895354216,1
Hanumangarh,891,1222,7858876372,190.48719609569162,1
Hanumangarh,801,1219,7408998709,159.5372781110509,1
Hanumangarh,940,1907,8368005527,140.37533181641496,1
Hanumangarh,820,1222,9110444580,115.27560610629365,1
Hanumangarh,281,1219,8476485097,172.69914677691114,1
Hanumangarh,578,1222,8007452128,163.61989249161914,1
Hanumangarh,820,1907,8190366524,184.46199608539735,1
Hanumangarh,10,1222,8155942600,67.54945150784283,1
Hanumangarh,849,1220,7943944682,68.33356660115653,1
Hanumangarh,794,1222,7233974778,6.70182516733714,1
Hanumangarh,940,1907,8194218851,132.901877148856,1
Hanumangarh,53,1907,8512661656,191.57093751260143,1
Hanumangarh,983,1216,7725749796,31.733463160844636,1
Hanumangarh,323,1222,9752243738,84.74089040254367,1
Hanumangarh,399,1219,8601241303,110.60817543075017,1
Hanumangarh,275,1222,8312466453,98.40781075535533,1
Hanumangarh,437,1222,7197083382,127.3092824633275,1
Hanumangarh,491,1214,9897464828,161.55714840426387,1
Hanumangarh,20,1222,7809193272,42.399101491032326,1
Hanumangarh,402,1219,9804430938,123.82996129990192,1
Hanumangarh,137,1222,8804951276,60.311292213814035,1
Hanumangarh,635,1907,7009697004,58.857417564565644,1
Hanumangarh,7,1219,7680871252,122.47462772750748,1
Hanumangarh,213,1220,9076531001,34.0108772556267,1
Hanumangarh,940,1220,8628025071,98.96021696900863,1
Hanumangarh,583,1219,7659704880,177.8913939775908,1
Hanumangarh,323,1220,7603764086,35.699266747145764,1
Hanumangarh,323,1220,7580739523,0.5437635236457379,1
Hanumangarh,491,1907,7216000614,71.13632392363955,1
Hanumangarh,328,1219,8838195632,92.37814065563916,1
Hanumangarh,977,1220,8625725852,27.7016575538391,1
Hanumangarh,64,1219,8859403274,130.93505624440974,1
Hanumangarh,132,1220,9401040911,4.7649545023765745,1
Hanumangarh,271,1222,7874541653,18.820182011069488,1
Hanumangarh,546,1214,9674591393,8.248944761588042,1
Hanumangarh,940,1907,7817541095,192.03395493742389,1
Hanumangarh,7,1219,7803639490,137.25109567734143,1
Hanumangarh,932,1220,7412237027,91.35085807629959,1
Hanumangarh,564,1216,8529051242,61.45225727763592,1
Hanumangarh,491,1222,9104005064,26.091015585978628,1
Hanumangarh,657,1907,8021422438,153.03008907795598,1
Hanumangarh,281,1907,8298101864,17.018179192266768,1
Hanumangarh,399,1214,7968351072,185.09328769131923,1
Hanumangarh,596,1216,8625725852,32.096393962622955,1
Hanumangarh,608,1216,7633894772,78.11888656860114,1
Hanumangarh,20,1907,7235976699,113.57141471125568,1
Hanumangarh,657,1220,7096197705,38.830131654953455,1
Hanumangarh,64,1907,8491435036,183.74462235801542,1
Hanumangarh,519,1220,8190366524,135.21369197422837,1
Hanumangarh,115,1216,7412237027,157.5021777568682,1
Hanumangarh,820,1220,7073210320,159.12582549077044,1
Hanumangarh,676,1214,7839889926,124.87152879429662,1
Hanumangarh,546,1222,9383169976,80.62893136909285,1
Hanumangarh,670,1219,9732982981,46.865520830957436,1
Hanumangarh,433,1907,9923460723,137.26057610642442,1
Hanumangarh,635,1220,8721147044,79.57503197748947,1
Hanumangarh,820,1219,9042171087,92.36407960672649,1
Hanumangarh,18,1219,8165344495,178.31787655423622,1
Hanumangarh,181,1907,8312315553,109.31372402241828,1
Hanumangarh,64,1907,8653025348,110.33262410348895,1
Hanumangarh,325,1222,9292810782,173.7687146242535,1
Hanumangarh,586,1222,8512661656,145.72636264385147,1
Hanumangarh,99,1216,7336285650,99.60921729824446,1
Hanumangarh,327,1222,7245873443,4.446742494224492,1
Hanumangarh,507,1216,8481942573,54.05523918446509,1
Hanumangarh,802,1216,7195766140,196.31122890674965,1
Hanumangarh,546,1216,7411770367,169.7263431484452,1
Hanumangarh,552,1220,7349263166,146.76651705531626,1
Hanumangarh,991,1216,7641229705,97.66648158385529,1
Hanumangarh,80,1214,7431449301,125.63807447201688,1
Hanumangarh,202,1214,8828128955,196.0052646579418,1
Hanumangarh,888,1907,9486345242,117.58036275623559,1
Hanumangarh,503,1219,9629845726,37.28712251483722,1
Hanumangarh,657,1220,7563375825,127.3282348894512,1
Hanumangarh,596,1216,7098511985,115.0830280535681,1
Hanumangarh,137,1219,9497302030,152.95295373155307,1
Hanumangarh,657,1220,7094485665,21.471057585269904,1
Hanumangarh,728,1220,8696383236,95.96464487680231,1
Hanumangarh,891,1222,7211123851,11.944632652397688,1
Hanumangarh,552,1222,7678893222,31.547076227926926,1
Hanumangarh,849,1219,7817541095,16.421743915430802,1
Hanumangarh,402,1219,7172256814,2.588777179759834,1
Hanumangarh,271,1216,8522420373,187.86961900508578,1
Hanumangarh,794,1222,7183723794,195.09014406912576,1
Hanumangarh,789,1219,7090261883,158.29420718539856,1
Hanumangarh,202,1216,7021755011,196.42452957328072,1
Hanumangarh,64,1219,9674591393,173.96736376717118,1
Hanumangarh,608,1220,9211009347,58.39273857151317,1
Hanumangarh,564,1216,7802025297,165.1420997754652,1
Hanumangarh,507,1214,7563555189,169.11838887388387,1
Hanumangarh,999,1219,7853578698,153.13857318372007,1
Hanumangarh,328,1220,9629845726,92.43790955089386,1
Hanumangarh,99,1216,7620514691,177.00789503160595,1
Hanumangarh,891,1214,8476485097,153.24623252668707,1
Hanumangarh,519,1222,9507778021,102.2239183185976,1
Hanumangarh,880,1216,9798109085,187.59590401889523,1
Hanumangarh,53,1214,7118894943,30.79485909587386,1
Hanumangarh,657,1214,9821249097,122.54216723430153,1
Hanumangarh,728,1907,7968351072,120.71689816631672,1
Hanumangarh,902,1219,9850942732,192.39367704365708,1
Hanumangarh,608,1219,8291346091,13.543909539478562,1
Hanumangarh,583,1216,7875338174,59.91381439847077,1
Hanumangarh,802,1219,9042171087,76.23798054368667,1
Hanumangarh,433,1220,9644586965,171.92326806362476,1
Hanumangarh,319,1907,8242509411,78.0956341440091,1
Hanumangarh,64,1222,7990719035,48.38272460372906,1
Hanumangarh,791,1219,8797263907,108.5310048850294,1
Hanumangarh,583,1907,9119169635,67.27267923401293,1
Hanumangarh,132,1907,7336285650,145.63353496673633,1
Hanumangarh,676,1216,8873966275,71.443985622675,1
Hanumangarh,801,1214,9396201164,65.30323506372268,1
Hanumangarh,999,1907,7624549305,150.40426755700665,1
Hanumangarh,441,1220,8011348999,194.53345839441064,1
Hanumangarh,891,1214,7970885261,110.2343747485591,1
Hanumangarh,983,1907,7161607623,177.2589360354942,1
Hanumangarh,676,1907,8128808458,193.89206450316416,1
Hanumangarh,635,1219,9510105819,143.1621050216135,1
Hanumangarh,7,1220,8130931722,150.66925958376143,1
Hanumangarh,605,1214,9499137872,27.5453014413686,1
Hanumangarh,752,1907,9923460723,24.67129516926907,1
Hanumangarh,10,1907,9775121737,80.09543065717432,1
Hanumangarh,80,1216,7876792666,147.4584626593157,1
Hanumangarh,891,1907,9891129028,82.47109882066536,1
Hanumangarh,507,1220,9732982981,128.77828505583187,1
Jaipur,546,1907,9646802090,803.7716569516858,1
Jaipur,880,1907,8128808458,20.517000301119065,1
Jaipur,273,1219,7348234149,852.4985441321218,1
Jaipur,213,1222,7904829670,1826.4235717129964,1
Jaipur,369,1220,7212282651,1463.018175636768,1
Jaipur,319,1219,8295009710,2160.9698669271497,1
Jaipur,259,1907,7140452800,1495.5803010235281,1
Jaipur,801,1907,9424489087,806.1267084562531,1
Jaipur,213,1222,8750003126,1276.9572523024967,1
Jaipur,676,1220,7025759301,260.9376552763712,1
Jaipur,437,1222,9826225000,409.834136807384,1
Jaipur,202,1216,8133784775,64.8875752933379,1
Jaipur,17,1219,8291346091,665.6020381030107,1
Jaipur,323,1214,8241576505,848.2820480243447,1
Jaipur,794,1907,9556397591,270.5846690416926,1
Jaipur,7,1907,7098511985,1968.478970964549,1
Jaipur,999,1220,8128808458,1725.1444482900847,1
Jaipur,888,1907,7802025297,68.07128067643745,1
Jaipur,101,1216,7398886116,2064.129672813181,1
Jaipur,801,1220,7860724506,2072.232814427823,1
Jaipur,596,1214,8873966275,1443.2135172683163,1
Jaipur,259,1220,8063974698,788.2641491971266,1
Jaipur,847,1216,8155942600,413.222046464042,1
Jaipur,940,1222,9531089906,503.75903025236397,1
Jaipur,552,1907,8141518419,1911.7033632188447,1
Jaipur,173,1214,8242509411,1722.338268193054,1
Jaipur,441,1222,8603026947,953.5403110234498,1
Jaipur,583,1220,7446448429,1677.1008645553607,1
Jaipur,586,1216,7357500369,1341.7143732548116,1
Jaipur,983,1220,7154701024,832.7859364491502,1
Jaipur,99,1907,8427200456,1271.6542111509405,1
Jaipur,10,1219,7034496293,2160.0646498673805,1
Jaipur,115,1216,8964638542,651.378981097249,1
Jaipur,444,1214,8269272150,897.2661957538058,1
Jaipur,90,1214,9995738897,1762.6527941738577,1
Jaipur,601,1907,8516491818,1414.5096208113698,1
Jaipur,729,1220,9743707367,1927.5210703916082,1
Jaipur,99,1220,9384389033,624.6837453107622,1
Jaipur,932,1222,8752461656,1946.560698474933,1
Jaipur,752,1214,7669345844,1699.5425426804604,1
Jaipur,173,1907,8696383236,933.254305982249,1
Jaipur,524,1907,9997308005,562.0122655109953,1
Jaipur,369,1907,9440523948,1949.7122384456384,1
Jaipur,586,1214,7306619750,261.0969457569684,1
Jaipur,53,1222,8208549639,2178.73913298065,1
Jaipur,180,1219,9550031347,498.6818348165472,1
Jaipur,259,1216,9103252355,369.05218610260533,1
Jaipur,305,1216,8858614635,2008.0472198619748,1
Jaipur,180,1214,7439451153,2194.8219158413235,1
Jaipur,599,1219,9951968410,827.8451329543783,1
Jaipur,281,1214,8515431274,919.369501910845,1
Jaipur,402,1222,7872212267,1929.4769252909355,1
Jaipur,80,1216,8608982024,640.8765694125816,1
Jaipur,259,1907,8167381280,1653.084357774691,1
Jaipur,12,1220,9371388215,2084.2270241156257,1
Jaipur,491,1220,9535703300,1245.7516928094126,1
Jaipur,605,1220,9558698137,128.69400748432895,1
Jaipur,99,1907,9340844710,944.3458071711954,1
Jaipur,115,1907,9566989525,1884.3186793116201,1
Jaipur,759,1214,7039686295,2147.2423310116546,1
Jaipur,552,1216,9816396830,1411.0359066615533,1
Jaipur,273,1219,9065840502,1466.8054386373303,1
Jaipur,323,1222,8007452128,2185.895411654634,1
Jaipur,670,1214,9069242824,571.8932839406389,1
Jaipur,173,1219,7802025297,1432.931334617022,1
Jaipur,583,1222,7090261883,620.6529852765665,1
Jaipur,564,1222,7633894772,488.69185721844457,1
Jaipur,849,1907,9340844710,311.1879104728836,1
Jaipur,584,1214,8041399895,1460.7655562241855,1
Jaipur,880,1222,7620514691,1541.8421686304837,1
Jaipur,437,1220,8498970809,197.70272045908737,1
Jaipur,519,1214,8748188996,738.9252976380809,1
Jaipur,524,1216,7163615806,1793.5681535198125,1
Jaipur,888,1220,7950732790,1740.996510617285,1
Jaipur,503,1907,8140692195,1300.926068106447,1
Jaipur,940,1907,9616002011,866.0441024662958,1
Jaipur,80,1219,8086521826,851.1163360487186,1
Jaipur,932,1222,9311624349,1536.4773367588707,1
Jaipur,7,1219,9616106263,1673.5560215468604,1
Jaipur,101,1222,7614252746,1617.0866313170757,1
Jaipur,444,1222,9358405253,1493.7472975661465,1
Jaipur,202,1222,7549837265,346.02824122874296,1
Jaipur,491,1907,8332732924,1259.6400446815833,1
Jaipur,564,1907,8298101864,2183.589273367845,1
Jaipur,801,1214,7025759301,1267.5667901020659,1
Jaipur,202,1222,7871961513,1284.3296759786338,1
Jaipur,583,1222,8601241303,1823.5785002147231,1
Jaipur,519,1220,7894601573,875.5718176315584,1
Jaipur,93,1222,8367684736,591.4002771851361,1
Jaipur,791,1220,9566989525,2114.4221197150014,1
Jaipur,759,1222,8208549639,1576.5258700661907,1
Jaipur,564,1222,9764754551,2171.057142616787,1
Jaipur,273,1222,7253515411,1361.3236772957778,1
Jaipur,319,1907,8394803859,1855.9761728094697,1
Jaipur,503,1220,9843000559,1172.4807142046207,1
Jaipur,491,1214,7408998709,1943.4594486435874,1
Jaipur,789,1220,9556397591,209.21012472689475,1
Jaipur,880,1220,8537356981,353.7029955772465,1
Jaipur,524,1220,8529051242,770.2146478830533,1
Jaipur,752,1219,7098511985,436.7748708593013,1
Jaipur,176,1219,7633894772,1053.3293876158118,1
Jaipur,599,1219,8860276145,681.8539209368878,1
Jaipur,546,1222,8444216918,1562.2847675969126,1
Jaipur,789,1219,7269235614,84.42470252998869,1
Jaipur,271,1222,8396879302,1161.5838370141528,1
Jaipur,583,1907,9202408408,1705.2799767956055,1
Jaipur,681,1214,8128808458,1262.781268045488,1
Jaipur,328,1907,9246207809,654.7930217674136,1
Jaipur,637,1216,7371953881,85.7001215990338,1
Jaipur,983,1220,7564406847,348.362331014785,1
Jaipur,328,1214,8312466453,293.8214101328423,1
Jaipur,902,1219,9559863925,515.628404865622,1
Jaipur,564,1216,8750950718,2131.873829561851,1
Jaipur,399,1222,8506243367,6.146447831461219,1
Jaipur,17,1216,9553976999,618.0910151464406,1
Jaipur,259,1214,7520025818,240.24007971279406,1
Jaipur,176,1216,9363148257,531.5457771003353,1
Jaipur,849,1219,7161368696,45.692976460390526,1
Jaipur,22,1214,8491435036,1647.6597287444426,1
Jaipur,983,1907,7614079019,374.28292924963444,1
Jaipur,676,1219,7563555189,2226.3945689163993,1
Jaipur,940,1907,7535784467,318.66871276914475,1
Jaipur,437,1907,7439451153,2206.5689947283217,1
Jaipur,433,1222,9099027570,1984.9029385150313,1
Jaipur,399,1907,7858876372,994.4802859241533,1
